dendroFD	TOP	TED	MVNHdet	TPD_FRich	TPD_FEve	TPD_FDiv	HV_Rich	HV_Reg	HV_Dev	n_sim	range_trait1	CVcomm	CVintrasp
1.117547956	132.2202532	0.935923675	46.14423953	2624.19686	0.4798367	0.392599532	162.5300679	0.619126722	4.763541985	19	36.1	0.3	0.2
1.019536827	137.7183481	0.937865531	48.61744555	2624.19686	0.479650949	0.392717572	145.5733627	0.526166749	5.156607785	19	36.1	0.3	0.2
1.353037678	120.5461394	0.869395134	50.50997642	2624.19686	0.4798367	0.392599532	139.885803	0.48301275	6.673333201	19	36.1	0.3	0.3
1.437079412	138.0714957	0.955794345	66.10750143	2624.19686	0.479650949	0.392717572	198.0946952	0.538146947	5.698631945	19	36.1	0.3	0.3
1.192545231	155.9860217	0.906285019	93.94034545	2624.19686	0.4798367	0.392599532	225.5424299	0.549087211	7.031657151	19	36.1	0.3	0.4
1.580710708	281.8113096	0.968095765	535.3371295	2624.19686	0.479650949	0.392717572	660.7461535	0.717454687	10.31043593	19	36.1	0.3	0.4
1.439468074	302.613215	0.908660314	484.200423	4223.979721	0.425431417	0.459422366	674.086624	0.805291909	12.76062887	20	40	0.3	0
1.122479702	217.0452677	0.875272128	157.1867841	4223.979721	0.426582215	0.459333333	281.8800192	0.445611924	8.135552264	20	40	0.3	0.1
0.99295664	149.6003545	0.782378024	86.20395384	4223.979721	0.425431417	0.459422366	197.1066031	0.412810141	5.85939417	20	40	0.3	0.1
0.93093681	130.3590107	0.93091762	43.3463222	4223.979721	0.426582215	0.459333333	157.4577231	0.686966605	5.453061219	20	40	0.3	0.2
0.859083167	139.5889379	0.928670257	49.02949241	4223.979721	0.425431417	0.459422366	149.2815656	0.596466889	4.712404521	20	40	0.3	0.2
1.087988316	147.7919964	0.899159143	62.91948942	4223.979721	0.426582215	0.459333333	200.0956831	0.592474208	6.514937106	20	40	0.3	0.2
1.067129985	114.1962759	0.91740074	43.58333944	4223.979721	0.425431417	0.459422366	161.126213	0.576924515	4.451225162	20	40	0.3	0.3
1.045959407	173.058523	0.96788368	148.5749316	4223.979721	0.426582215	0.459333333	280.516974	0.509436457	5.185249067	20	40	0.3	0.3
0.984276222	218.7741963	0.901481339	128.1620564	4223.979721	0.425431417	0.459422366	284.2535383	0.66051306	6.512861483	20	40	0.3	0.4
1.795654018	565.4123826	0.92724194	5411.104199	4223.979721	0.426582215	0.459333333	2041.511078	0.800346971	32.84657548	20	40	0.3	0.4
1.43905205	262.7528088	0.948044884	215.8980674	1532.024228	0.492854308	0.41728303	359.5148953	0.692568146	9.323048315	21	5	0.4	0
1.474839708	188.7236579	0.915781453	60.87793174	1532.024228	0.49692783	0.41796549	202.3928013	0.621175078	5.775237666	21	5	0.4	0.1
1.006749709	106.6854348	0.954863539	16.26617031	1532.024228	0.492854308	0.41728303	92.34029953	0.621055108	4.934003065	21	5	0.4	0.1
1.020448064	125.9148369	0.802999909	10.27802435	1532.024228	0.49692783	0.41796549	74.99729939	0.462467412	3.669543292	21	5	0.4	0.2
1.154171276	128.3789083	0.821941662	22.84682171	1532.024228	0.492854308	0.41728303	119.355341	0.418471179	4.457514875	21	5	0.4	0.2
1.076684097	116.4381389	0.861820801	16.71492635	1532.024228	0.49692783	0.41796549	89.21322342	0.376920124	4.936418264	21	5	0.4	0.2
1.107791383	124.6033766	0.916939889	23.94067472	1532.024228	0.492854308	0.41728303	102.0658795	0.556413803	5.007295863	21	5	0.4	0.3
1.341320426	174.5466255	0.795210635	42.08479386	1532.024228	0.49692783	0.41796549	175.3263791	0.422838751	8.250830614	21	5	0.4	0.3
1.336577391	125.0334216	0.973138099	37.46188466	1532.024228	0.492854308	0.41728303	128.5216878	0.712328562	4.471140528	21	5	0.4	0.4
1.44078982	290.4228068	0.920708148	273.9723264	1532.024228	0.49692783	0.41796549	487.7681594	0.771013577	10.50914891	21	5	0.4	0.4
1.706634833	329.3384632	0.956564458	488.7077124	1920.851751	0.476695869	0.406361561	619.7894429	0.70739543	17.79414063	22	8.9	0.4	0
1.240132501	141.5093421	0.923925845	33.77789891	1920.851751	0.477698688	0.406046561	133.0175947	0.684282872	6.805056997	22	8.9	0.4	0.1
1.17908018	99.35317969	0.941927127	13.64159153	1920.851751	0.476695869	0.406361561	78.5728714	0.530205403	4.395011516	22	8.9	0.4	0.1
1.19253543	125.3886634	0.902119602	34.55135965	1920.851751	0.477698688	0.406046561	126.2265401	0.504165112	3.969641943	22	8.9	0.4	0.2
1.197895869	119.9510115	0.912712324	25.63764372	1920.851751	0.476695869	0.406361561	107.0896593	0.463364574	5.991560343	22	8.9	0.4	0.2
1.271417183	130.233505	0.835984584	25.21968301	1920.851751	0.477698688	0.406046561	110.4226306	0.460945935	6.021162666	22	8.9	0.4	0.2
1.407898452	172.9485399	0.919143665	58.18145639	1920.851751	0.476695869	0.406361561	161.0362712	0.666037958	6.757686024	22	8.9	0.4	0.3
1.247168943	139.7346251	0.881649414	48.76276043	1920.851751	0.477698688	0.406046561	161.5266067	0.715027393	4.56762565	22	8.9	0.4	0.3
1.344214287	142.7742876	0.883064321	30.40973629	1920.851751	0.476695869	0.406361561	135.5875547	0.539912947	4.824244266	22	8.9	0.4	0.4
2.044029916	351.0342347	0.935743872	675.4896167	1920.851751	0.477698688	0.406046561	1061.766896	0.688377806	13.99251471	22	8.9	0.4	0.4
1.456884553	358.2456359	0.973602932	687.8206916	2019.95096	0.476282912	0.355126483	754.7966535	0.739424559	20.97386026	23	12.8	0.4	0
1.311340037	156.4616542	0.922365153	87.25212892	2019.95096	0.480740833	0.354364406	208.5431513	0.600248916	8.219458181	23	12.8	0.4	0.1
0.985853656	101.7234991	0.910860899	25.46729412	2019.95096	0.476282912	0.355126483	119.4558256	0.515464824	4.070522345	23	12.8	0.4	0.1
0.988845747	122.4091645	0.866452323	15.20336522	2019.95096	0.480740833	0.354364406	94.03165936	0.615032209	5.530814762	23	12.8	0.4	0.2
1.032276794	107.2119384	0.899780324	17.31944476	2019.95096	0.476282912	0.355126483	100.0136863	0.632672303	4.232562502	23	12.8	0.4	0.2
0.975829581	102.7742723	0.869829625	27.09061629	2019.95096	0.480740833	0.354364406	119.9967837	0.560052481	4.360536233	23	12.8	0.4	0.2
1.128895235	100.0477893	0.92797612	18.32570496	2019.95096	0.476282912	0.355126483	92.108275	0.646620667	3.386592214	23	12.8	0.4	0.3
1.20653914	121.4407639	0.897932466	33.77961068	2019.95096	0.480740833	0.354364406	134.5032368	0.450780002	5.196467904	23	12.8	0.4	0.3
1.084664718	105.4977045	0.910112524	15.63009314	2019.95096	0.476282912	0.355126483	94.52951455	0.592299688	4.779241414	23	12.8	0.4	0.4
1.862718951	325.6313794	0.915810647	1587.390703	2019.95096	0.480740833	0.354364406	1013.827588	0.680292328	14.90255492	23	12.8	0.4	0.4
1.164971946	301.9818184	0.941821268	267.2593929	2307.636721	0.478773573	0.444452461	472.1033616	0.772087031	13.17875715	24	16.6	0.4	0
1.06646979	141.6784158	0.954871197	46.56901114	2307.636721	0.477862749	0.44431618	156.8849037	0.552580389	3.494278678	24	16.6	0.4	0.1
0.933714161	188.3610572	0.881786115	71.68475831	2307.636721	0.478773573	0.444452461	178.334845	0.500096053	5.254917489	24	16.6	0.4	0.1
0.949424165	129.1701144	0.818713269	23.27135195	2307.636721	0.477862749	0.44431618	117.5333398	0.370627664	5.740021551	24	16.6	0.4	0.2
0.871606646	117.7765711	0.876023865	21.89908521	2307.636721	0.478773573	0.444452461	100.0842704	0.50891646	3.635203091	24	16.6	0.4	0.2
0.813060729	104.3370561	0.922627473	26.73793302	2307.636721	0.477862749	0.44431618	115.0525905	0.458296482	4.904618783	24	16.6	0.4	0.2
0.937327483	139.3234541	0.874356674	43.06289828	2307.636721	0.478773573	0.444452461	150.7977813	0.468777339	6.641375377	24	16.6	0.4	0.3
1.179814775	177.4677503	0.887595397	69.99574153	2307.636721	0.477862749	0.44431618	189.0094456	0.480362963	7.32780826	24	16.6	0.4	0.3
1.034534289	171.7808665	0.95693306	114.9754543	2307.636721	0.478773573	0.444452461	294.3134618	0.766533666	6.447332808	24	16.6	0.4	0.4
1.532678282	378.6098583	0.938774378	1313.877799	2307.636721	0.477862749	0.44431618	1240.282985	0.723046065	17.54421778	24	16.6	0.4	0.4
1.380682821	346.875355	0.906176224	233.1364829	2254.338041	0.440879337	0.404470255	542.8841061	0.648460185	16.09084558	25	20.5	0.4	0
1.095027634	141.0411646	0.960760938	58.84690348	2254.338041	0.440755507	0.404460227	162.3695011	0.597427008	4.175832322	25	20.5	0.4	0.1
1.008999676	153.8073183	0.806856818	35.53913871	2254.338041	0.440879337	0.404470255	138.3491403	0.4280365	5.741973098	25	20.5	0.4	0.1
1.188445628	107.5330011	0.902650557	27.33571796	2254.338041	0.440755507	0.404460227	113.9000851	0.524090108	4.318078739	25	20.5	0.4	0.2
0.818717927	117.4345164	0.920340498	18.89095404	2254.338041	0.440879337	0.404470255	96.09346066	0.573678785	4.305179576	25	20.5	0.4	0.2
1.271252395	145.096051	0.916716907	45.5383372	2254.338041	0.440755507	0.404460227	170.4578375	0.730716963	4.54683611	25	20.5	0.4	0.2
0.985777268	113.3913419	0.78534515	27.90359889	2254.338041	0.440879337	0.404470255	107.8398875	0.34815432	3.50048063	25	20.5	0.4	0.3
1.026966833	170.1146598	0.9379252	56.00347593	2254.338041	0.440755507	0.404460227	157.322349	0.515746424	5.378852795	25	20.5	0.4	0.3
0.943812439	119.6399639	0.953667677	37.08234139	2254.338041	0.440879337	0.404470255	145.5602634	0.67785132	5.143765578	25	20.5	0.4	0.4
1.41144537	315.3802016	0.813513589	1125.394719	2254.338041	0.440755507	0.404460227	642.744576	0.625204938	16.3409197	25	20.5	0.4	0.4
1.293287581	278.402773	0.901593291	343.8310123	2436.248611	0.486356954	0.398653584	402.316041	0.57007364	9.958338961	26	24.5	0.4	0
1.213938004	169.7633099	0.90869767	66.96307416	2436.248611	0.487396781	0.39893512	192.5988539	0.504960744	4.63860754	26	24.5	0.4	0.1
0.835694219	94.03285074	0.93760853	14.836244	2436.248611	0.486356954	0.398653584	83.6054531	0.502210885	3.911055181	26	24.5	0.4	0.1
1.065246315	119.0284629	0.873540579	28.6453721	2436.248611	0.487396781	0.39893512	117.6346032	0.354785365	5.342545274	26	24.5	0.4	0.2
0.995001338	114.2625527	0.884204322	31.3653893	2436.248611	0.486356954	0.398653584	118.8342654	0.566720648	4.755638329	26	24.5	0.4	0.2
0.955377419	133.3977658	0.882901858	28.11138853	2436.248611	0.487396781	0.39893512	126.5286113	0.494461554	5.43156636	26	24.5	0.4	0.2
0.982646958	113.9436686	0.89776566	20.47239114	2436.248611	0.486356954	0.398653584	96.75669921	0.61985476	3.037160412	26	24.5	0.4	0.3
1.278394637	164.373143	0.902751274	40.12284678	2436.248611	0.487396781	0.39893512	154.7210267	0.674907826	5.547721154	26	24.5	0.4	0.3
0.991229918	127.8852219	0.912639189	47.20275102	2436.248611	0.486356954	0.398653584	161.9044737	0.702649342	5.14632794	26	24.5	0.4	0.4
1.44012571	261.9750847	0.949142914	377.3868288	2436.248611	0.487396781	0.39893512	591.3876725	0.690048406	10.73050925	26	24.5	0.4	0.4
1.637000003	310.946528	0.964805615	1387.527675	2453.214636	0.443883244	0.339174466	1011.254188	0.684340724	15.31366064	27	28.4	0.4	0
1.062513743	137.2212049	0.95246703	68.72243047	2453.214636	0.440948729	0.337972289	195.4959703	0.543519109	6.871649893	27	28.4	0.4	0.1
0.912239161	112.7395798	0.873930525	21.62767648	2453.214636	0.443883244	0.339174466	108.7183226	0.491829557	4.503445352	27	28.4	0.4	0.1
1.142132881	117.5208225	0.957376946	41.47792387	2453.214636	0.440948729	0.337972289	135.7755263	0.705777194	4.857177017	27	28.4	0.4	0.2
0.747497972	83.09168309	0.953267654	6.175279548	2453.214636	0.443883244	0.339174466	49.33607954	0.4143043	3.116870288	27	28.4	0.4	0.2
0.999298951	115.7631076	0.812141337	30.26340005	2453.214636	0.440948729	0.337972289	110.5192316	0.318387865	3.620268673	27	28.4	0.4	0.2
0.950723934	106.4237776	0.961607918	16.37822644	2453.214636	0.443883244	0.339174466	85.71231095	0.766453498	3.590229223	27	28.4	0.4	0.3
1.076242035	119.7356629	0.953585454	41.41604746	2453.214636	0.440948729	0.337972289	153.5005164	0.524292066	5.026477262	27	28.4	0.4	0.3
1.269666881	125.8035025	0.970561196	57.07152281	2453.214636	0.443883244	0.339174466	169.5427382	0.590333073	4.996618213	27	28.4	0.4	0.4
1.418376649	342.4688463	0.928304553	608.3224878	2453.214636	0.440948729	0.337972289	824.1923639	0.761795921	20.38503404	27	28.4	0.4	0.4
1.696872654	364.7280622	0.96929371	842.3185819	3296.612954	0.476992531	0.387735545	652.4705941	0.680338531	15.85063191	28	32.2	0.4	0
1.193777349	162.3792221	0.948944099	168.859877	3296.612954	0.475531736	0.386238155	279.6346293	0.509057375	7.033885112	28	32.2	0.4	0.1
1.173619369	137.9450636	0.922624521	64.68081203	3296.612954	0.476992531	0.387735545	166.8471494	0.509573848	4.44852481	28	32.2	0.4	0.1
1.023646852	112.313793	0.918807058	32.48198602	3296.612954	0.475531736	0.386238155	128.4765153	0.557965912	4.160777814	28	32.2	0.4	0.2
1.101861777	138.5060584	0.912427081	47.66585685	3296.612954	0.476992531	0.387735545	155.458306	0.556796094	5.402948088	28	32.2	0.4	0.2
1.111488217	119.3261916	0.962486409	35.55420975	3296.612954	0.475531736	0.386238155	130.4580896	0.565295416	3.928416295	28	32.2	0.4	0.2
1.209066837	122.0739932	0.873401633	42.34387829	3296.612954	0.476992531	0.387735545	146.0680445	0.617622989	4.437129056	28	32.2	0.4	0.3
1.316400979	159.9195458	0.882821305	75.75521734	3296.612954	0.475531736	0.386238155	205.2162228	0.509041731	5.605913312	28	32.2	0.4	0.3
1.141361685	143.876146	0.912137389	65.43463006	3296.612954	0.476992531	0.387735545	169.3186881	0.559249749	4.643940766	28	32.2	0.4	0.4
1.684245868	298.6093408	0.877131638	1523.182432	3296.612954	0.475531736	0.386238155	874.2444328	0.599999506	14.32580456	28	32.2	0.4	0.4
1.453427605	356.6413525	0.981623502	2376.164595	2915.497341	0.457835859	0.369909559	1175.441107	0.610086798	16.0045698	29	36.1	0.4	0
1.138253849	173.9647883	0.929271017	140.8077461	2915.497341	0.458209782	0.370215014	279.2680742	0.625196462	5.630114288	29	36.1	0.4	0.1
1.37961329	163.7285809	0.950301661	96.41094949	2915.497341	0.457835859	0.369909559	228.00038	0.657648192	6.457108062	29	36.1	0.4	0.1
0.941929376	117.7959357	0.903471116	27.35138438	2915.497341	0.458209782	0.370215014	129.1057011	0.564984536	4.750320187	29	36.1	0.4	0.2
0.980923486	106.200039	0.95341723	34.79910561	2915.497341	0.457835859	0.369909559	128.5625341	0.593517551	4.241256853	29	36.1	0.4	0.2
1.090032607	125.9908189	0.979620749	51.59191708	2915.497341	0.458209782	0.370215014	141.6909834	0.533027535	4.366389664	29	36.1	0.4	0.2
0.93396895	99.71193731	0.923503143	28.27091361	2915.497341	0.457835859	0.369909559	112.4939875	0.512540008	4.203165971	29	36.1	0.4	0.3
0.996975388	129.2575939	0.968996365	59.95150512	2915.497341	0.458209782	0.370215014	168.8922846	0.438183206	5.455468852	29	36.1	0.4	0.3
1.127734511	144.8596469	0.90253791	80.84284113	2915.497341	0.457835859	0.369909559	200.4934678	0.506791412	6.918646665	29	36.1	0.4	0.4
1.555862406	280.7622122	0.978909763	1162.634406	2915.497341	0.458209782	0.370215014	887.4985708	0.680892063	13.85580169	29	36.1	0.4	0.4
1.222905142	243.2060401	0.938266608	477.1260391	3839.958096	0.423492855	0.464049312	623.1559369	0.589121847	10.55135398	30	40	0.4	0
1.141149262	149.8323748	0.927253434	116.6119381	3839.958096	0.417705552	0.463334135	235.7365803	0.54925996	6.03249249	30	40	0.4	0.1
1.015795147	129.2597588	0.814802328	59.57055138	3839.958096	0.423492855	0.464049312	152.600731	0.363068228	4.769363448	30	40	0.4	0.1
1.213083105	165.124539	0.92271263	83.39342175	3839.958096	0.417705552	0.463334135	207.4429445	0.591656996	5.506648573	30	40	0.4	0.2
1.135357387	131.2264443	0.948085421	55.63603235	3839.958096	0.423492855	0.464049312	178.188046	0.531094136	3.664124327	30	40	0.4	0.2
1.28909687	154.3320236	0.904439423	90.43307275	3839.958096	0.417705552	0.463334135	216.0217088	0.493517778	6.189074203	30	40	0.4	0.2
1.020721345	144.965516	0.913028886	53.04912336	3839.958096	0.423492855	0.464049312	161.1221332	0.554733309	4.89885557	30	40	0.4	0.3
1.076564525	159.3486662	0.884000289	85.99950176	3839.958096	0.417705552	0.463334135	207.6871877	0.520157295	5.095555304	30	40	0.4	0.3
1.51282289	181.0507694	0.92738861	172.8252574	3839.958096	0.423492855	0.464049312	302.1698561	0.523180826	10.21278374	30	40	0.4	0.4
1.522095742	492.6972331	0.979017989	3785.041353	3839.958096	0.417705552	0.463334135	1784.657002	0.757388649	18.88450802	30	40	0.4	0.4
1.757047829	328.1058768	0.935863111	379.0530762	1462.075908	0.510749866	0.377795337	600.6654965	0.601805133	15.13227825	31	5	0.4	0
1.090757988	126.64527	0.902321202	28.33599132	1462.075908	0.510257954	0.377461908	120.2646035	0.552170542	4.590059061	31	5	0.4	0.1
1.240481473	110.7138996	0.858335272	14.12725222	1462.075908	0.510749866	0.377795337	80.1408606	0.409068634	4.383907296	31	5	0.4	0.1
1.353145534	131.2747996	0.958257584	22.00346182	1462.075908	0.510257954	0.377461908	93.42329783	0.679461376	4.686662438	31	5	0.4	0.2
1.028358005	117.723145	0.937193244	14.98131674	1462.075908	0.510749866	0.377795337	80.4586993	0.548069745	4.140948684	31	5	0.4	0.2
1.173070136	133.7010067	0.903147866	34.4250699	1462.075908	0.510257954	0.377461908	140.4262838	0.526920878	4.838078125	31	5	0.4	0.2
1.195338133	99.55945256	0.917545166	15.42792966	1462.075908	0.510749866	0.377795337	88.04535034	0.649098758	4.077401046	31	5	0.4	0.3
1.163587318	128.5756179	0.828525883	31.67338016	1462.075908	0.510257954	0.377461908	129.0579491	0.642452585	5.435825176	31	5	0.4	0.3
1.125619187	138.1140755	0.891077602	31.0733196	1462.075908	0.510749866	0.377795337	121.7357059	0.550985087	5.433240606	31	5	0.4	0.4
1.683364067	207.0761205	0.919985457	229.9899849	1462.075908	0.510257954	0.377461908	417.0101058	0.609640502	11.89012389	31	5	0.4	0.4
1.601300387	307.3098225	0.958009915	529.3744493	1722.871329	0.518112461	0.375553102	763.1546145	0.887878476	17.12589973	32	8.9	0.4	0
1.315317458	149.4034506	0.959234909	60.27217844	1722.871329	0.518095726	0.375257623	164.9199143	0.641091138	5.193941342	32	8.9	0.4	0.1
1.134777072	133.117654	0.888767158	45.85029952	1722.871329	0.518112461	0.375553102	166.8242885	0.523725876	7.770591399	32	8.9	0.4	0.1
1.064757484	132.2498612	0.914655748	31.97771827	1722.871329	0.518095726	0.375257623	116.663102	0.562959036	4.322296025	32	8.9	0.4	0.2
1.228951563	146.888293	0.780274856	28.11565722	1722.871329	0.518112461	0.375553102	126.6708822	0.47277946	5.801165986	32	8.9	0.4	0.2
1.111847355	137.5642593	0.894849421	29.38930457	1722.871329	0.518095726	0.375257623	121.9595646	0.569638478	4.827534968	32	8.9	0.4	0.2
1.191985575	143.1449661	0.898171574	34.02734261	1722.871329	0.518112461	0.375553102	127.6558985	0.505900531	5.536911452	32	8.9	0.4	0.3
1.053574848	137.5150425	0.859148597	36.16131564	1722.871329	0.518095726	0.375257623	139.1851549	0.553608897	5.618059139	32	8.9	0.4	0.3
1.245250161	146.0211994	0.959222657	38.8896645	1722.871329	0.518112461	0.375553102	122.9332509	0.66758823	6.402130644	32	8.9	0.4	0.4
1.32045827	263.5949079	0.905527905	202.1846431	1722.871329	0.518095726	0.375257623	456.7789056	0.693266547	10.30999791	32	8.9	0.4	0.4
1.5827902	324.9185148	0.924735388	421.851683	1980.581311	0.49062364	0.401871889	842.4195505	0.720810124	17.80725385	33	12.8	0.4	0
1.106096508	143.2104624	0.923519738	33.08471916	1980.581311	0.49067981	0.401946576	130.2557958	0.453546855	4.995393647	33	12.8	0.4	0.1
1.117084679	117.8640179	0.960893488	26.78398145	1980.581311	0.49062364	0.401871889	113.5765692	0.565520101	4.010147575	33	12.8	0.4	0.1
1.3174928	185.5956546	0.866358458	66.15812877	1980.581311	0.49067981	0.401946576	189.4707833	0.589617725	5.502088068	33	12.8	0.4	0.2
0.945085034	105.3813367	0.859633731	19.45035496	1980.581311	0.49062364	0.401871889	96.68692279	0.520501783	4.202889007	33	12.8	0.4	0.2
1.004860978	124.6104722	0.907536047	18.85526825	1980.581311	0.49067981	0.401946576	97.78362232	0.587055404	4.594040628	33	12.8	0.4	0.2
1.03876655	142.8522132	0.939648219	33.0491601	1980.581311	0.49062364	0.401871889	113.5720923	0.542392851	5.854215471	33	12.8	0.4	0.3
1.086378881	164.163146	0.942325346	26.7134278	1980.581311	0.49067981	0.401946576	108.2473047	0.628067649	3.711501676	33	12.8	0.4	0.3
1.108093143	159.5257138	0.903808573	58.65396121	1980.581311	0.49062364	0.401871889	167.3138325	0.677296827	6.575908903	33	12.8	0.4	0.4
1.740998132	383.5862998	0.843029472	524.9332004	1980.581311	0.49067981	0.401946576	542.184699	0.705040307	17.54711993	33	12.8	0.4	0.4
1.38184331	268.4660738	0.869266292	260.6659388	2089.463138	0.454936312	0.386972328	355.2805639	0.68608285	13.23607073	34	16.6	0.4	0
1.184757669	119.1556985	0.976797012	38.93035624	2089.463138	0.454928105	0.386914039	137.5826162	0.641097765	6.346089282	34	16.6	0.4	0.1
1.078481388	128.162132	0.829098121	38.72249963	2089.463138	0.454936312	0.386972328	138.0304526	0.395106108	4.857251643	34	16.6	0.4	0.1
1.012129853	100.3690585	0.945577328	18.75364337	2089.463138	0.454928105	0.386914039	97.9832846	0.50601296	3.860135276	34	16.6	0.4	0.2
0.97248646	117.6065857	0.873577343	19.38250975	2089.463138	0.454936312	0.386972328	90.95931713	0.425008714	3.053613731	34	16.6	0.4	0.2
1.000336807	120.5452751	0.95984913	35.54280017	2089.463138	0.454928105	0.386914039	130.2436622	0.476698332	5.655928765	34	16.6	0.4	0.2
0.858726878	121.8567781	0.933536307	17.44857644	2089.463138	0.454936312	0.386972328	95.29402122	0.545108999	3.02479076	34	16.6	0.4	0.3
1.308170111	135.1141502	0.953923948	51.71563252	2089.463138	0.454928105	0.386914039	164.0251833	0.561434936	5.078795462	34	16.6	0.4	0.3
1.016024892	154.7359495	0.95658442	54.9815304	2089.463138	0.454936312	0.386972328	163.4823985	0.599111676	6.400676425	34	16.6	0.4	0.4
1.488451284	326.8415409	0.958031178	745.8705348	2089.463138	0.454928105	0.386914039	845.2876271	0.808556118	13.03035268	34	16.6	0.4	0.4
1.415088337	308.2302679	0.95921506	319.6752127	2207.256881	0.487403002	0.399297415	483.671872	0.544560983	14.85772485	35	20.5	0.4	0
1.167488679	139.9083902	0.938338417	80.60525452	2207.256881	0.487326792	0.39940133	202.5361152	0.621280725	6.817950752	35	20.5	0.4	0.1
1.262854767	135.2617306	0.873149886	38.98618782	2207.256881	0.487403002	0.399297415	144.4534717	0.479810283	4.997200551	35	20.5	0.4	0.1
1.089020779	122.4220838	0.864495277	34.63686326	2207.256881	0.487326792	0.39940133	149.010063	0.522194723	5.76057047	35	20.5	0.4	0.2
0.979428759	111.765016	0.940806975	25.21216479	2207.256881	0.487403002	0.399297415	109.6837033	0.520045817	3.433014109	35	20.5	0.4	0.2
1.154281566	112.5791077	0.928236458	29.1733358	2207.256881	0.487326792	0.39940133	121.0550588	0.562484631	5.715198154	35	20.5	0.4	0.2
1.050166786	135.2925631	0.875013745	26.10926443	2207.256881	0.487403002	0.399297415	118.5492638	0.513906908	3.962829763	35	20.5	0.4	0.3
1.05785246	117.4017584	0.953246642	23.6474811	2207.256881	0.487326792	0.39940133	103.1953648	0.648335192	4.052566044	35	20.5	0.4	0.3
1.130190353	156.2981067	0.944107027	62.13357131	2207.256881	0.487403002	0.399297415	188.6034442	0.616376949	5.815622592	35	20.5	0.4	0.4
1.884837223	374.1916479	0.946634028	1023.914333	2207.256881	0.487326792	0.39940133	950.1756948	0.73966219	16.15173136	35	20.5	0.4	0.4
1.433371951	304.742424	0.93591363	470.9727997	2647.538429	0.491358939	0.389882697	533.7388846	0.542813858	9.231046622	36	24.5	0.4	0
1.277564252	158.4449055	0.978614838	66.9152065	2647.538429	0.492567604	0.390143559	196.3811586	0.655261777	6.243949209	36	24.5	0.4	0.1
1.066466104	140.9256647	0.872832543	32.81124994	2647.538429	0.491358939	0.389882697	140.2646123	0.618250765	5.025690405	36	24.5	0.4	0.1
1.002984881	127.9182591	0.873963113	20.46342174	2647.538429	0.492567604	0.390143559	95.70504244	0.508312463	4.911227363	36	24.5	0.4	0.2
1.330470925	128.5843449	0.888346977	40.81990642	2647.538429	0.491358939	0.389882697	146.9030914	0.457391277	5.704965782	36	24.5	0.4	0.2
1.145663219	111.1269917	0.916147094	24.29374475	2647.538429	0.492567604	0.390143559	119.0525973	0.648422856	4.21716384	36	24.5	0.4	0.2
1.172784804	84.01876662	0.959868628	23.78694291	2647.538429	0.491358939	0.389882697	102.5934424	0.508169112	3.08537054	36	24.5	0.4	0.3
0.991158628	105.1338087	0.971888553	25.1593735	2647.538429	0.492567604	0.390143559	114.8185812	0.527573963	3.94496078	36	24.5	0.4	0.3
1.146182138	133.2671635	0.989735832	78.99283609	2647.538429	0.491358939	0.389882697	192.0510616	0.544014098	6.233771022	36	24.5	0.4	0.4
1.673639561	323.2313195	0.932903489	508.7282754	2647.538429	0.492567604	0.390143559	840.3131746	0.771349733	14.98760689	36	24.5	0.4	0.4
1.853947771	307.6623083	0.895025872	1347.70514	2147.608726	0.500425881	0.379292502	1031.19946	0.661834401	18.71828098	37	28.4	0.4	0
1.308748265	192.9148574	0.942420037	83.04897654	2147.608726	0.498915526	0.379414367	219.2858821	0.687584736	5.169996303	37	28.4	0.4	0.1
1.250779946	130.5767113	0.977996207	68.66530068	2147.608726	0.500425881	0.379292502	194.7661438	0.583616697	4.387978511	37	28.4	0.4	0.1
1.257563196	106.8237166	0.789739401	15.58270275	2147.608726	0.498915526	0.379414367	94.26005953	0.565141042	5.313541547	37	28.4	0.4	0.2
1.319854175	125.4274972	0.918168693	52.28553963	2147.608726	0.500425881	0.379292502	162.9293189	0.679170327	4.325467383	37	28.4	0.4	0.2
1.094861389	118.2796052	0.958771138	28.11976617	2147.608726	0.498915526	0.379414367	107.5875394	0.517234386	4.814304487	37	28.4	0.4	0.2
1.101396139	106.1740812	0.942091913	33.61601594	2147.608726	0.500425881	0.379292502	135.0519481	0.559741812	4.526955361	37	28.4	0.4	0.3
1.183225603	116.0598455	0.910124814	45.81587026	2147.608726	0.498915526	0.379414367	150.5862686	0.667332013	5.710398409	37	28.4	0.4	0.3
1.147607341	113.7535353	0.952717054	44.44058735	2147.608726	0.500425881	0.379292502	166.6771915	0.657290922	6.059315137	37	28.4	0.4	0.4
1.692453013	298.6377955	0.979772192	399.6754757	2147.608726	0.498915526	0.379414367	701.7023572	0.840334831	8.128067317	37	28.4	0.4	0.4
1.754312011	542.2223862	0.921522013	2749.793054	3429.142033	0.446583014	0.361471192	1664.198934	0.64793566	21.46624008	38	32.2	0.4	0
0.85829769	143.3769183	0.975437396	73.73337298	3429.142033	0.440418128	0.359893486	177.6897125	0.642454744	4.731132577	38	32.2	0.4	0.1
0.969908969	152.5593097	0.902172559	64.36258745	3429.142033	0.446583014	0.361471192	181.5568269	0.57694443	5.854610689	38	32.2	0.4	0.1
0.899392101	130.2801694	0.960724776	66.03408105	3429.142033	0.440418128	0.359893486	173.4749535	0.557873946	4.803093525	38	32.2	0.4	0.2
